"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"266855","1.0","6.0E-8","1.0","0.0","1","2","1","false","WARS2","5.5","1","0","false","0","WARS2","1"
"262760","38.3882872","8.8357E-4","0.02604961","0.0","57","3","2","false","DPM1","6.0","1","0","false","0","DPM1","1826990751"
"258668","14.45326915","6.9151E-4","0.0691885","0.0","47","7","3","false","NOS1","5.25","4","3","false","0","NOS1","62515590"
"266857","1.0","6.0E-8","1.0","0.0","1","2","1","false","WARS","5.5","1","0","false","0","WARS","1"
"258667","13.47452868","0.01063937","0.0742141","0.0","46","14","5","false","C00062","3.2","9","4","false","0","C00062","484165444"
"266867","1.0","1.3425E-4","1.0","0.0","1","2","1","false","YARS","6.5","1","0","false","0","YARS","21221667"
"258674","14.45326915","6.9151E-4","0.0691885","0.0","47","7","3","false","NOS3","5.25","4","3","false","0","NOS3","62515590"
"262771","26.49899719","0.00325009","0.03773728","0.0","45","4","2","false","DAD1","7.75","2","0","false","0","DAD1","21448309062"
"262773","26.49899719","0.00325009","0.03773728","0.0","45","4","2","false","DDOST","7.75","2","0","false","0","DDOST","21448309062"
"266869","0.0","0.0","0.0","0.0","0","2","2","false","C02839","2.0","0","0","false","0","C02839","0"
"258671","14.45326915","6.9151E-4","0.0691885","0.0","47","7","3","false","NOS2","5.25","4","3","false","0","NOS2","62515590"
"262767","37.19478958","0.0","0.02688549","0.0","56","1","0","false","C00381","2.0","1","0","false","0","C00381","0"
"266863","0.0","0.0","0.0","0.0","0","1","1","false","C03294","4.0","0","0","false","0","C03294","0"
"262768","36.20930233","3.048E-4","0.02761721","0.0","55","2","1","false","DOLK","4.0","1","0","false","0","DOLK","1217549576"
"258677","15.01805054","0.00130248","0.06658654","0.0","48","8","4","false","C00327","3.6","4","3","false","0","C00327","95238445"
"266865","1.0","1.3425E-4","1.0","0.0","1","2","1","false","YARS2","6.5","1","0","false","0","YARS2","21221667"
"266875","1.0","1.7933E-4","1.0","0.0","1","4","2","false","GATC","3.5","2","0","false","0","GATC","41607634"
"262779","26.49899719","0.00325009","0.03773728","0.0","45","4","2","false","TUSC3","7.75","2","0","false","0","TUSC3","21448309062"
"266877","1.0","1.7933E-4","1.0","0.0","1","4","2","false","GATB","3.5","2","0","false","0","GATB","41607634"
"262775","26.49899719","0.00325009","0.03773728","0.0","45","4","2","false","RPN1","7.75","2","0","false","0","RPN1","21448309062"
"258685","12.54691259","1.524E-4","0.07970088","0.0","45","2","1","false","ABHD14AACY1","4.5","1","0","false","0","ABHD14AACY1","5612941"
"258684","13.53685897","0.0","0.07387238","0.0","46","2","0","false","C00437","2.0","2","0","false","0","C00437","0"
"266873","0.0","0.0","0.0","0.0","0","1","1","false","C02702","4.0","0","0","false","0","C02702","0"
"262777","26.49899719","0.00325009","0.03773728","0.0","45","4","2","false","RPN2","7.75","2","0","false","0","RPN2","21448309062"
"258689","11.55154432","0.00734706","0.08656851","0.0","44","8","5","false","C00077","2.4285714285714284","3","1","false","0","C00077","821557610"
"258687","12.54691259","1.524E-4","0.07970088","0.0","45","2","1","false","ACY1","4.5","1","0","false","0","ACY1","5612941"
"266879","1.0","1.7933E-4","1.0","0.0","1","4","2","false","QRSL1","3.5","2","0","false","0","QRSL1","41607634"
"258694","0.0","0.0","0.0","0.0","0","1","1","false","C00624","2.0","0","0","false","0","C00624","0"
"266881","0.0","0.0","0.0","0.0","0","3","3","false","C06112","4.0","0","0","false","0","C06112","0"
"258692","1.0","2.685E-4","1.0","0.0","1","2","1","false","NAGS","12.0","1","0","false","0","NAGS","779469509"
"258698","12.53991175","0.00287897","0.07974538","0.0","45","3","1","false","ARG2","6.666666666666667","2","0","false","0","ARG2","158165379"
"266893","9.72803851","0.02031015","0.10279565","0.0","40","46","26","false","C07490","27.925925925925927","20","19","false","0","C07490","34613304761"
"258696","12.53991175","0.00287897","0.07974538","0.0","45","3","1","false","ARG1","6.666666666666667","2","0","false","0","ARG1","158165379"
"262798","1.5","6.11E-6","0.66666667","0.0","2","2","1","false","G00028","2.0","1","0","false","0","G00028","130"
"266888","0.0","0.0","0.0","0.0","0","3","3","false","C06113","4.0","0","0","false","0","C06113","0"
"258700","1.66666667","8.055E-4","0.6","0.0","2","4","3","false","C00086","3.0","1","1","false","0","C00086","14322372"
"262803","17.61213089","0.00704348","0.05677905","0.0","44","26","21","false","G00023","2.9615384615384617","5","0","false","0","G00023","2456861652"
"258706","13.05094264","0.00106588","0.07662282","0.0","47","3","1","false","ASL","7.0","2","0","false","0","ASL","1895546355"
"262804","1.75","1.32E-5","0.57142857","0.0","3","4","2","false","GCNT1","8.5","2","0","false","0","GCNT1","268"
"258705","14.04893702","0.00102959","0.07117976","0.0","48","2","1","false","C03406","3.0","1","0","false","0","C03406","988487275"
"266900","0.0","0.0","0.0","0.0","0","6","6","false","C14853","32.166666666666664","0","0","false","0","C14853","0"
"262806","1.5","6.84E-6","0.66666667","0.0","2","2","1","false","G00031","3.0","1","0","false","0","G00031","136"
"262799","1.0","3.18E-6","1.0","0.0","1","2","1","false","GCNT3","1.5","1","0","false","0","GCNT3","66"
"266895","0.0","0.0","0.0","0.0","0","5","5","false","C11150","25.6","0","0","false","0","C11150","0"
"258710","15.04693141","9.9329E-4","0.06645873","0.0","49","3","2","false","ASS1","7.666666666666667","1","0","false","0","ASS1","81428199"
"262801","0.0","0.0","0.0","0.0","0","1","1","false","G00029","2.0","0","0","false","0","G00029","0"
"266897","9.60369033","0.00186057","0.10412664","0.0","42","28","1","false","C14852","30.5","27","0","false","0","C14852","122157581"
"262812","1.66666667","7.967E-4","0.6","0.0","2","3","2","false","G00026","8.0","1","0","false","0","G00026","238008774"
"262813","1.0","5.3725E-4","1.0","0.0","1","4","2","false","ST6GALNAC1","7.75","2","0","false","0","ST6GALNAC1","158672646"
"258712","8.76133173","0.01061965","0.1141379","0.0","42","19","4","false","C00049","5.9375","15","3","false","0","C00049","1376917982"
"266909","10.6415397","0.0","0.09397136","0.0","42","1","0","false","C14039","32.0","1","0","false","0","C14039","0"
"266903","10.09222133","0.0","0.09908621","0.0","42","6","0","false","C14556","32.166666666666664","6","0","false","0","C14556","0"
"262808","1.0","3.54E-6","1.0","0.0","1","2","1","false","B4GALT5","1.5","1","0","false","0","B4GALT5","69"
"258716","16.01604493","8.6962E-4","0.06243739","0.0","49","3","2","false","OTC","5.0","1","0","false","0","OTC","57768971"
"262810","0.0","0.0","0.0","0.0","0","1","1","false","G00032","2.0","0","0","false","0","G00032","0"
"266906","0.0","0.0","0.0","0.0","0","6","6","false","C14854","32.166666666666664","0","0","false","0","C14854","0"
"258715","15.58122744","0.00114497","0.0641798","0.0","48","4","2","false","C00169","3.6666666666666665","2","1","false","0","C00169","86864219"
"266915","0.0","0.0","0.0","0.0","0","1","1","false","C14845","32.0","0","0","false","0","C14845","0"
"262820","15.66466587","0.00791657","0.06383794","0.0","42","5","2","false","G00024","5.6","3","0","false","0","G00024","2534874162"
"262821","14.69795427","0.00672071","0.06803668","0.0","41","12","6","false","ST3GAL1","4.0","6","2","false","0","ST3GAL1","2345007462"
"258720","16.57601284","8.4642E-4","0.06032814","0.0","49","3","2","false","CPS1","12.0","1","0","false","0","CPS1","57072884"
"266917","9.69033293","0.00298161","0.10319563","0.0","42","25","1","false","C06790","31.291666666666668","24","1","false","0","C06790","17530820132"
"262815","0.0","0.0","0.0","0.0","0","1","1","false","G00027","4.0","0","0","false","0","G00027","0"
"266911","10.4540714","0.00260994","0.09565651","0.0","42","22","1","false","C14857","31.045454545454547","21","0","false","0","C14857","17526298272"
"258725","10.270357","0.005131","0.0973676","0.0","42","7","1","false","C00064","3.4285714285714284","6","0","false","0","C00064","385270751"
"266913","10.6415397","0.0","0.09397136","0.0","42","1","0","false","C14453","32.0","1","0","false","0","C14453","0"
"262818","0.0","0.0","0.0","0.0","0","1","1","false","G00035","4.0","0","0","false","0","G00035","0"
"258723","11.26915363","0.0050947","0.08873781","0.0","43","3","2","false","GLUL","16.0","1","0","false","0","GLUL","401870823"
"262827","2.0","8.8E-6","0.5","0.0","3","2","1","false","B3GNT6","14.0","1","0","false","0","B3GNT6","192"
"258730","8.30886482","0.02805404","0.12035338","0.0","41","32","16","false","GOT1","10.722222222222221","16","14","false","0","GOT1","9749353853"
"266923","10.4540714","0.00260994","0.09565651","0.0","42","22","1","false","C14870","31.045454545454547","21","0","false","0","C14870","17526298272"
"262830","19.2171875","0.0","0.05203675","0.0","43","25","0","false","C02189","2.84","25","0","false","0","C02189","0"
"258727","9.67107902","0.00157724","0.10340108","0.0","43","5","2","false","GLS2","10.2","3","0","false","0","GLS2","80178865"
"262823","14.69795427","0.00672071","0.06803668","0.0","41","12","6","false","ST3GAL2","4.0","6","2","false","0","ST3GAL2","2345007462"
"266920","10.64500602","2.218E-5","0.09394076","0.0","42","4","3","false","C14866","33.333333333333336","1","1","false","0","C14866","33897"
"258732","8.30886482","0.02805404","0.12035338","0.0","41","32","16","false","GOT2","10.722222222222221","16","14","false","0","GOT2","9749353853"
"258738","8.64340152","0.00120689","0.11569519","0.0","41","6","3","false","GPT2","21.0","3","2","false","0","GPT2","956743405"
"262835","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT5","24.0","1","0","false","0","GALNT5","77986650"
"258736","8.64340152","0.00120689","0.11569519","0.0","41","6","3","false","GPT","21.0","3","2","false","0","GPT","956743405"
"262837","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT13","24.0","1","0","false","0","GALNT13","77986650"
"262831","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","POC1BGALNT4","24.0","1","0","false","0","POC1BGALNT4","77986650"
"258742","9.64059366","0.00668018","0.10372805","0.0","44","37","15","false","C00035","16.727272727272727","22","15","false","0","C00035","15606368017"
"262833","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT6","24.0","1","0","false","0","GALNT6","77986650"
"262843","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT1","24.0","1","0","false","0","GALNT1","77986650"
"258745","10.65543522","4.8825E-4","0.09384882","0.0","45","14","7","false","RRM1","13.0","7","0","false","0","RRM1","2802586699"
"262845","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT2","24.0","1","0","false","0","GALNT2","77986650"
"258743","10.65543522","4.8825E-4","0.09384882","0.0","45","14","7","false","RRM2B","13.0","7","0","false","0","RRM2B","2802586699"
"262839","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT15","24.0","1","0","false","0","GALNT15","77986650"
"258749","9.69514641","0.00315621","0.10314439","0.0","44","23","12","false","C00361","20.571428571428573","11","9","false","0","C00361","16411102383"
"262841","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNTL5","24.0","1","0","false","0","GALNTL5","77986650"
"258747","10.65543522","4.8825E-4","0.09384882","0.0","45","14","7","false","RRM2","13.0","7","0","false","0","RRM2","2802586699"
"262851","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT18","24.0","1","0","false","0","GALNT18","77986650"
"258754","12.45086241","0.00730174","0.08031572","0.0","47","14","7","false","XDH","2.076923076923077","7","1","false","0","XDH","1074857806"
"258753","11.45607702","0.00705104","0.08728992","0.0","46","7","4","false","C00385","11.0","3","3","false","0","C00385","1090147152"
"262853","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNTL6","24.0","1","0","false","0","GALNTL6","77986650"
"258758","12.03369434","0.00189454","0.0831","0.0","47","3","2","false","PPAT","4.333333333333333","1","0","false","0","PPAT","11779205"
"262847","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT3","24.0","1","0","false","0","GALNT3","77986650"
"266945","0.0","0.0","0.0","0.0","0","21","21","false","C14871","31.0","0","0","false","0","C14871","0"
"258756","0.0","0.0","0.0","0.0","0","1","1","false","C00366","13.0","0","0","false","0","C00366","0"
"262849","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT8","24.0","1","0","false","0","GALNT8","77986650"
"262859","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT10","24.0","1","0","false","0","GALNT10","77986650"
"258761","11.03650221","0.00193083","0.09060842","0.0","46","2","1","false","C03090","5.5","1","0","false","0","C03090","539969476"
"262861","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT16","24.0","1","0","false","0","GALNT16","77986650"
"262855","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT9","24.0","1","0","false","0","GALNT9","77986650"
"258765","11.03890895","0.0","0.09058866","0.0","46","2","1","false","C03838","8.0","1","1","false","0","C03838","0"
"262857","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT7","24.0","1","0","false","0","GALNT7","77986650"
"258763","10.03931007","0.00527343","0.09960844","0.0","45","11","6","false","GART","5.125","5","3","false","0","GART","4516208059"
"258770","11.0381067","6.0899E-4","0.09059525","0.0","46","2","1","false","C04640","5.0","1","0","false","0","C04640","1072536493"
"262867","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT14","24.0","1","0","false","0","GALNT14","77986650"
"258768","13.03569996","5.3639E-4","0.07671241","0.0","48","2","1","false","C04376","5.0","1","0","false","0","C04376","62150789"
"262869","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT12","24.0","1","0","false","0","GALNT12","77986650"
"258774","10.33694344","8.0133E-4","0.0967404","0.0","46","3","1","false","C04677","5.0","2","1","false","0","C04677","9388592"
"262863","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT11","24.0","1","0","false","0","GALNT11","77986650"
"258772","13.52025672","6.2494E-4","0.07396309","0.0","48","3","2","false","C03373","5.5","1","1","false","0","C03373","67185117"
"262865","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT17","24.0","1","0","false","0","GALNT17","77986650"
"258777","10.66105094","0.0","0.09379938","0.0","46","2","1","false","C04734","5.0","1","1","false","0","C04734","0"
"258775","9.66145207","0.01366762","0.10350411","0.0","45","9","5","false","ATIC","11.0","4","4","false","0","ATIC","2649326764"
"262871","18.6051057","2.915E-5","0.05374869","0.0","45","3","2","false","GALNT4","24.0","1","0","false","0","GALNT4","77986650"
"266967","9.87489976","0.0","0.10126685","0.0","42","22","0","false","C11088","31.045454545454547","22","0","false","0","C11088","0"
"258780","10.52547132","0.00311496","0.09500762","0.0","45","7","3","false","ADSL","12.2","4","2","false","0","ADSL","259647669"
"262873","19.4505538","0.0","0.05141242","0.0","46","21","0","false","G10611","3.0","21","0","false","0","G10611","0"
"258779","11.52266346","0.00101321","0.08678549","0.0","46","4","2","false","C04823","4.0","2","2","false","0","C04823","97519748"
"258786","12.52065784","0.0010107","0.07986801","0.0","47","6","3","false","PAICS","1.6666666666666667","3","3","false","0","PAICS","100964636"
"258785","13.52025672","0.0","0.07396309","0.0","48","2","1","false","C04751","3.0","1","1","false","0","C04751","0"
"258794","10.05134376","0.01431168","0.09948919","0.0","44","29","15","false","C00130","12.74074074074074","14","2","false","0","C00130","776538996"
"266989","0.0","0.0","0.0","0.0","0","21","21","false","C14874","31.0","0","0","false","0","C14874","0"
"258798","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE10A","31.75","2","0","false","0","PDE10A","9285250780"
"258797","12.1299639","0.00499035","0.08244048","0.0","46","26","10","false","C00575","3.3846153846153846","16","0","false","0","C00575","50968578640"
"258802","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE1A","31.75","2","0","false","0","PDE1A","9285250780"
"258800","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE11A","31.75","2","0","false","0","PDE11A","9285250780"
"258806","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE2A","31.75","2","0","false","0","PDE2A","9285250780"
"258804","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE1C","31.75","2","0","false","0","PDE1C","9285250780"
"258810","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE3B","31.75","2","0","false","0","PDE3B","9285250780"
"258808","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE3A","31.75","2","0","false","0","PDE3A","9285250780"
"258814","10.19013237","0.02590767","0.09813415","0.0","44","57","34","false","C00020","9.866666666666667","23","12","false","0","C00020","103950591932"
"258812","11.1680706","6.3045E-4","0.08954098","0.0","45","4","2","false","PDE1B","31.75","2","0","false","0","PDE1B","9285250780"
"262916","16.6584","0.00365434","0.06002977","0.0","43","2","1","false","C1GALT1C1","15.5","1","0","false","0","C1GALT1C1","1247933760"
"262918","16.6584","0.00365434","0.06002977","0.0","43","2","1","false","C1GALT1","15.5","1","0","false","0","C1GALT1","1247933760"
"262923","0.0","0.0","0.0","0.0","0","1","1","false","G00025","4.0","0","0","false","0","G00025","0"
"258826","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY2","29.25","2","0","false","0","ADCY2","524757668"
"258824","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY1","29.25","2","0","false","0","ADCY1","524757668"
"262925","3.8","6.1E-7","0.26315789","0.0","7","2","1","false","POMT1","14.5","1","0","false","0","POMT1","10"
"258823","9.17368632","0.00965214","0.10900743","0.0","42","38","11","false","C00002","13.928571428571429","27","10","false","0","C00002","14216645333"
"258830","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY5","29.25","2","0","false","0","ADCY5","524757668"
"258828","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY3","29.25","2","0","false","0","ADCY3","524757668"
"258834","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY7","29.25","2","0","false","0","ADCY7","524757668"
"262932","2.66666667","3.3E-6","0.375","0.0","5","4","2","false","POMGNT1","3.0","2","2","false","0","POMGNT1","33"
"258832","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY6","29.25","2","0","false","0","ADCY6","524757668"
"262934","2.44444444","3.06E-6","0.40909091","0.0","4","3","1","false","G13026","3.0","2","1","false","0","G13026","30"
"258838","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY9","29.25","2","0","false","0","ADCY9","524757668"
"262927","3.8","6.1E-7","0.26315789","0.0","7","2","1","false","POMT2","14.5","1","0","false","0","POMT2","10"
"258836","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY8","29.25","2","0","false","0","ADCY8","524757668"
"262929","3.11111111","3.79E-6","0.32142857","0.0","6","5","3","false","G13027","2.0","2","1","false","0","G13027","40"
"258842","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY10","29.25","2","0","false","0","ADCY10","524757668"
"262939","1.0","7.3E-7","1.0","0.0","1","2","1","false","POMGNT2","2.5","1","0","false","0","POMGNT2","7"
"262941","0.0","0.0","0.0","0.0","0","1","1","false","G13087","2.0","0","0","false","0","G13087","0"
"258840","13.12555154","4.3673E-4","0.07618727","0.0","47","4","2","false","ADCY4","29.25","2","0","false","0","ADCY4","524757668"
"262937","0.0","0.0","0.0","0.0","0","1","1","false","G13028","4.0","0","0","false","0","G13028","0"
"262947","1.5","0.0","0.66666667","0.0","2","1","0","false","C01068","3.0","1","0","false","0","C01068","0"
"262949","0.0","0.0","0.0","0.0","0","1","1","false","C00789","3.0","0","0","false","0","C00789","0"
"258854","10.04171681","7.8484E-4","0.09958456","0.0","45","23","11","false","ENTPD8","22.055555555555557","12","5","false","0","ENTPD8","459406449"
"262945","1.0","2.6862E-4","1.0","0.0","1","3","2","false","CRPPA","6.0","1","0","false","0","CRPPA","35912132"
"267051","10.43882872","1.045E-5","0.09579619","0.0","40","38","19","false","C14869","32.0","19","19","false","0","C14869","342"
"258858","10.04171681","7.8484E-4","0.09958456","0.0","45","23","11","false","ENTPD3","22.055555555555557","12","5","false","0","ENTPD3","459406449"
"262956","16.91536302","0.00847421","0.05911786","0.0","44","7","5","false","C00140","4.666666666666667","2","1","false","0","C00140","794844917"
"262957","15.94945848","0.00536943","0.06269805","0.0","43","2","1","false","NAGK","5.0","1","0","false","0","NAGK","693860616"
"258856","10.04171681","7.8484E-4","0.09958456","0.0","45","23","11","false","ENTPD1","22.055555555555557","12","5","false","0","ENTPD1","459406449"
"258860","9.64139591","0.01161136","0.10371942","0.0","44","51","26","false","C00008","13.655172413793103","25","22","false","0","C00008","51848992366"
"262964","16.92258323","0.00112927","0.05909263","0.0","44","4","1","false","C04501","2.0","3","1","false","0","C04501","6307410"
"258864","10.64019254","2.0E-7","0.09398326","0.0","45","2","1","false","ENTPD2","28.5","1","0","false","0","ENTPD2","145"
"262959","14.95306859","0.00827677","0.06687591","0.0","42","5","3","false","C00357","2.0","2","1","false","0","C00357","856355836"
"258870","9.77617329","0.01848405","0.10228951","0.0","43","50","25","false","AK9","16.653846153846153","25","24","false","0","AK9","39483215903"
"262961","15.93742479","0.00169769","0.06274539","0.0","43","4","2","false","PGM3","3.5","2","2","false","0","PGM3","46116955"
"258867","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME6","14.571428571428571","25","22","false","0","NME6","5302354942"
"262971","20.89129563","9.3569E-4","0.04786683","0.0","48","3","2","false","C00043","2.3333333333333335","1","0","false","0","C00043","77785100"
"258873","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME7","14.571428571428571","25","22","false","0","NME7","5302354942"
"262974","19.89490574","0.00126168","0.05026412","0.0","47","4","2","false","GNE","3.0","2","1","false","0","GNE","123721699"
"262967","21.88768552","2.9736E-4","0.04568779","0.0","49","2","1","false","UAP1","3.0","1","0","false","0","UAP1","1796795"
"258876","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME1","14.571428571428571","25","22","false","0","NME1","5302354942"
"262969","21.88768552","2.9736E-4","0.04568779","0.0","49","2","1","false","UAP1L1","3.0","1","0","false","0","UAP1L1","1796795"
"262979","22.88086643","8.1E-5","0.04370464","0.0","50","3","2","false","C04257","3.5","1","1","false","0","C04257","230382"
"258882","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME3","14.571428571428571","25","22","false","0","NME3","5302354942"
"262981","22.88006418","2.6826E-4","0.04370617","0.0","50","3","1","false","C06241","3.0","2","1","false","0","C06241","9637755"
"262982","21.88126755","0.00269513","0.04570119","0.0","49","6","3","false","NANS","3.0","3","2","false","0","NANS","161687505"
"258879","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME2","14.571428571428571","25","22","false","0","NME2","5302354942"
"258885","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME4","14.571428571428571","25","22","false","0","NME4","5302354942"
"262976","18.89610911","0.00696462","0.05292095","0.0","46","6","3","false","C00645","2.75","3","2","false","0","C00645","686340825"
"262987","21.88527878","1.5215E-4","0.04569282","0.0","49","2","1","false","NANP","3.0","1","0","false","0","NANP","38452679"
"262989","20.8872844","0.00377075","0.04787602","0.0","48","5","3","false","C00270","3.0","2","1","false","0","C00270","394262849"
"258888","9.8387485","0.00228374","0.10163894","0.0","43","50","25","false","NME1NME2","14.571428571428571","25","22","false","0","NME1NME2","5302354942"
"262997","1.0","2.685E-4","1.0","0.0","1","2","1","false","UXS1","11.0","1","0","false","0","UXS1","174728495"
"262991","21.88447653","0.0017177","0.04569449","0.0","49","8","4","false","CMAS","1.75","4","4","false","0","CMAS","144271308"
"267090","9.18203689","0.0","0.1089083","0.0","40","11","0","false","C06899","19.09090909090909","11","0","false","0","C06899","0"
"262994","22.88407541","0.0","0.04369851","0.0","50","2","1","false","C00128","4.0","1","1","false","0","C00128","0"
"263004","13.98636181","0.00664948","0.07149822","0.0","41","2","1","false","AMDHD2","6.5","1","0","false","0","AMDHD2","884430387"
"262999","0.0","0.0","0.0","0.0","0","1","1","false","C00190","2.0","0","0","false","0","C00190","0"
"263001","12.02406739","0.00843039","0.08316653","0.0","39","2","1","false","GNPDA1","16.0","1","0","false","0","GNPDA1","1039712439"
"258907","9.70316887","0.00794815","0.10305912","0.0","44","39","21","false","C00206","15.714285714285714","18","18","false","0","C00206","47503137324"
"263015","15.95186522","0.00196166","0.06268859","0.0","43","2","1","false","GNPNAT1","6.5","1","0","false","0","GNPNAT1","10041403"
"258924","9.71038909","0.00127657","0.10298249","0.0","44","20","10","false","C00131","24.2","10","10","false","0","C00131","7791113301"
"263018","19.89490574","0.002735","0.05026412","0.0","47","2","1","false","NPL","4.0","1","0","false","0","NPL","384526759"
"263028","22.88407541","0.0","0.04369851","0.0","50","2","1","false","C03410","4.0","1","1","false","0","C03410","0"
"263023","17.90533494","0.00742688","0.05584928","0.0","45","4","2","false","RENBP","5.0","2","2","false","0","RENBP","734148731"
"267134","0.0","0.0","0.0","0.0","0","21","21","false","C14868","31.0","0","0","false","0","C14868","0"
"263031","22.88407541","0.0","0.04369851","0.0","50","2","1","false","C03691","4.0","1","1","false","0","C03691","0"
"263051","11.89494787","9.0456E-4","0.0840693","0.0","38","4","2","false","C01674","6.0","2","0","false","0","C01674","15611848"
"263052","10.90012034","0.00891836","0.09174211","0.0","37","11","6","false","HEXA","4.555555555555555","5","2","false","0","HEXA","907904608"
"258953","10.55836342","6.983E-4","0.09471165","0.0","45","8","4","false","AK6","28.0","4","4","false","0","AK6","7314285156"
"263054","10.90012034","0.00891836","0.09174211","0.0","37","11","6","false","HEXB","4.555555555555555","5","2","false","0","HEXB","907904608"
"258956","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK7","22.5","5","4","false","0","AK7","7651294352"
"258962","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK1","22.5","5","4","false","0","AK1","7651294352"
"263059","12.87014028","1.5246E-4","0.07769923","0.0","39","3","1","false","CHIT1","4.0","2","0","false","0","CHIT1","3907312"
"267156","10.45228549","0.0","0.09567286","0.0","42","21","0","false","C14840","31.0","21","0","false","0","C14840","0"
"263061","12.87014028","1.5246E-4","0.07769923","0.0","39","3","1","false","CHIA","4.0","2","0","false","0","CHIA","3907312"
"258959","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK8","22.5","5","4","false","0","AK8","7651294352"
"258965","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK2","22.5","5","4","false","0","AK2","7651294352"
"263058","13.8598318","0.0","0.07215095","0.0","40","2","0","false","C00461","3.0","2","0","false","0","C00461","0"
"263067","10.87890938","0.0","0.09192098","0.0","38","4","0","false","C02336","14.0","4","0","false","0","C02336","0"
"258968","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK4","22.5","5","4","false","0","AK4","7651294352"
"258973","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","AK5","22.5","5","4","false","0","AK5","7651294352"
"258976","10.55756117","0.00196296","0.09471884","0.0","45","10","5","false","LOC390877","22.5","5","4","false","0","LOC390877","7651294352"
"263072","10.87890938","0.0","0.09192098","0.0","38","4","0","false","C00329","14.0","4","0","false","0","C00329","0"
"263085","16.88284353","9.2234E-4","0.05923173","0.0","46","4","2","false","G13034","2.6666666666666665","2","1","false","0","G13034","167477142"
"263081","18.8796664","2.4E-7","0.05296704","0.0","48","3","1","false","C00925","2.0","2","1","false","0","C00925","2"
"267178","0.0","0.0","0.0","0.0","0","21","21","false","C14848","31.0","0","0","false","0","C14848","0"
"263082","17.88085782","1.5411E-4","0.05592573","0.0","47","4","2","false","HPSE2","2.5","2","2","false","0","HPSE2","41869289"
"263091","11.88688327","6.6082E-4","0.08412634","0.0","38","4","1","false","G13073","7.75","3","0","false","0","G13073","5418108"
